timestamp,cell_id,voltage,current,power
2025-06-19T01:47:29.115016,cell_2,0.836,0.6,0.0
2025-06-19T01:47:29.130197,cell_3,0.836,268.1,0.0
2025-06-19T01:47:59.420150,cell_1,0.804,220.9,0.176
2025-06-19T01:47:59.439853,cell_2,0.864,0.6,0.0
2025-06-19T01:47:59.454782,cell_3,0.828,0.6,0.0
2025-06-19T01:48:29.743346,cell_1,0.872,0.7,0.0
2025-06-19T01:48:29.762749,cell_2,0.884,0.7,0.0
2025-06-19T01:48:29.778200,cell_3,0.876,0.7,0.0
2025-06-19T01:49:00.067401,cell_1,0.812,242.8,0.19
2025-06-19T01:49:00.088123,cell_2,0.84,207.5,0.01
2025-06-19T01:49:00.106912,cell_3,0.92,0.8,0.0
2025-06-19T01:49:30.401519,cell_1,0.808,228.4,0.184
2025-06-19T01:49:30.416833,cell_2,0.832,243.0,0.196
2025-06-19T01:49:30.432078,cell_3,0.816,324.8,0.256
2025-06-19T01:50:00.719714,cell_1,0.86,0.6,0.0
2025-06-19T01:50:00.734085,cell_2,0.808,203.6,0.0
2025-06-19T01:50:00.756317,cell_3,0.872,1.1,0.0
2025-06-19T01:50:33.307776,cell_1,0.888,233.4,0.186
2025-06-19T01:50:33.321948,cell_2,0.832,241.0,0.2
2025-06-19T01:50:33.339151,cell_3,0.852,307.1,0.272
2025-06-19T01:51:03.624287,cell_1,0.884,0.5,0.0
2025-06-19T01:51:03.645015,cell_2,0.816,0.6,0.16
2025-06-19T01:51:03.659623,cell_3,0.796,0.7,0.0
2025-06-19T01:51:33.947874,cell_1,0.932,0.7,0.0
2025-06-19T01:51:33.969428,cell_2,0.88,272.5,0.22
2025-06-19T01:51:33.984521,cell_3,0.864,305.7,0.304
2025-06-19T01:52:06.530781,cell_1,0.82,226.7,0.194
2025-06-19T01:52:06.546268,cell_2,0.884,247.1,0.194
2025-06-19T01:52:06.567022,cell_3,0.864,264.2,0.0
2025-06-19T01:52:36.852274,cell_1,0.868,0.5,0.0
2025-06-19T01:52:36.867277,cell_2,0.784,29.1,0.0
2025-06-19T01:52:36.883653,cell_3,0.788,0.9,0.0
2025-06-19T01:53:07.174828,cell_1,0.808,228.6,0.19
2025-06-19T01:53:07.195284,cell_2,0.836,0.7,0.0
2025-06-19T01:53:07.209955,cell_3,0.844,266.2,0.0
2025-06-19T01:53:37.508756,cell_1,0.82,223.2,0.186
2025-06-19T01:53:37.523621,cell_2,0.832,233.5,0.2
2025-06-19T01:53:37.537209,cell_3,0.86,298.2,0.268
2025-06-19T01:54:07.833311,cell_1,0.928,0.3,0.0
2025-06-19T01:54:07.849585,cell_2,0.856,0.4,0.0
2025-06-19T01:54:07.864829,cell_3,0.856,1.0,0.0
2025-06-19T01:54:38.160123,cell_1,0.872,0.4,0.0
2025-06-19T01:54:38.182265,cell_2,0.86,245.4,0.21
2025-06-19T01:54:38.196161,cell_3,0.864,0.8,0.032
2025-06-19T01:55:08.485867,cell_1,0.892,0.4,0.0
2025-06-19T01:55:08.505000,cell_2,0.876,0.6,0.242
2025-06-19T01:55:08.521387,cell_3,0.864,1.0,0.322
2025-06-19T01:55:38.815768,cell_1,0.896,0.7,0.0
2025-06-19T01:55:38.833960,cell_2,0.868,0.7,0.0
2025-06-19T01:55:38.850499,cell_3,0.864,1.1,0.0
2025-06-19T01:56:11.403189,cell_1,0.824,0.3,0.0
2025-06-19T01:56:11.419048,cell_2,0.884,0.6,0.0
2025-06-19T01:56:11.435347,cell_3,0.888,0.7,0.0
2025-06-19T01:56:41.725818,cell_1,0.86,0.5,0.0
2025-06-19T01:56:41.746887,cell_2,0.86,0.6,0.0
2025-06-19T01:56:41.765616,cell_3,0.904,0.8,0.308
2025-06-19T01:57:12.052111,cell_1,0.836,243.5,0.186
2025-06-19T01:57:12.074763,cell_2,0.864,0.4,0.0
2025-06-19T01:57:12.097920,cell_3,0.856,0.9,0.322
2025-06-19T01:57:42.391031,cell_1,0.9,126.5,0.23
2025-06-19T01:57:42.410049,cell_2,0.828,249.4,0.204
2025-06-19T01:57:42.425051,cell_3,0.872,336.7,0.272
2025-06-19T01:58:12.713792,cell_1,0.892,0.5,0.0
2025-06-19T01:58:12.733406,cell_2,0.868,272.9,0.212
2025-06-19T01:58:12.750071,cell_3,0.856,320.8,0.278
2025-06-19T01:58:43.038138,cell_1,0.832,225.9,0.184
2025-06-19T01:58:43.053218,cell_2,0.892,237.8,0.19
2025-06-19T01:58:43.074614,cell_3,0.876,0.8,0.0
2025-06-19T01:59:13.367217,cell_1,0.8,219.4,0.184
2025-06-19T01:59:13.382190,cell_2,0.864,250.8,0.19
2025-06-19T01:59:13.398301,cell_3,0.796,306.2,0.25
2025-06-19T01:59:43.686446,cell_1,0.868,0.4,0.0
2025-06-19T01:59:43.701676,cell_2,0.876,0.4,0.0
2025-06-19T01:59:43.717840,cell_3,0.868,1.0,0.0
2025-06-19T02:00:14.003143,cell_1,0.856,290.4,0.258
2025-06-19T02:00:14.023104,cell_2,0.896,239.3,0.19
2025-06-19T02:00:14.044110,cell_3,0.864,0.9,0.0
2025-06-19T02:00:44.334075,cell_1,0.848,0.6,0.0
2025-06-19T02:00:44.350217,cell_2,0.828,0.4,0.0
2025-06-19T02:00:44.366381,cell_3,0.82,0.7,0.0
2025-06-19T02:01:14.655021,cell_1,0.828,232.7,0.206
2025-06-19T02:01:14.670874,cell_2,0.824,231.3,0.21
2025-06-19T02:01:14.687378,cell_3,0.836,310.0,0.268
2025-06-19T02:01:44.982227,cell_1,0.848,231.3,0.196
2025-06-19T02:01:44.997430,cell_2,0.824,248.9,0.204
2025-06-19T02:01:45.012933,cell_3,0.856,330.2,0.268
2025-06-19T02:02:15.301641,cell_1,0.88,0.5,0.0
2025-06-19T02:02:15.322106,cell_2,0.888,0.5,0.0
2025-06-19T02:02:15.337730,cell_3,0.876,1.0,0.0
2025-06-19T02:02:45.628508,cell_1,0.856,0.5,0.0
2025-06-19T02:02:45.642060,cell_2,0.856,0.6,0.0
2025-06-19T02:02:45.658579,cell_3,0.848,0.9,0.0
2025-06-19T02:03:15.948019,cell_1,0.868,0.5,0.0
2025-06-19T02:03:15.968045,cell_2,0.884,0.6,0.0
2025-06-19T02:03:15.984525,cell_3,0.876,0.9,0.0
2025-06-19T02:03:46.272889,cell_1,0.872,0.7,0.0
2025-06-19T02:03:46.287901,cell_2,0.86,0.3,0.0
2025-06-19T02:03:46.304264,cell_3,0.852,0.8,0.0
2025-06-19T02:04:16.601433,cell_1,0.876,0.4,0.236
2025-06-19T02:04:16.616662,cell_2,0.876,0.6,0.25
2025-06-19T02:04:16.632553,cell_3,0.864,0.8,0.0
2025-06-19T02:04:46.920374,cell_1,0.864,250.0,0.206
2025-06-19T02:04:46.940863,cell_2,0.828,221.7,0.19
2025-06-19T02:04:46.954868,cell_3,0.844,297.6,0.256
2025-06-19T02:05:17.239900,cell_1,0.868,285.4,0.262
2025-06-19T02:05:17.254136,cell_2,0.928,0.5,0.0
2025-06-19T02:05:17.270970,cell_3,0.92,1.0,0.19
2025-06-19T02:05:47.556171,cell_1,0.864,0.6,0.0
2025-06-19T02:05:47.572393,cell_2,0.84,0.5,0.236
2025-06-19T02:05:47.588973,cell_3,0.852,0.6,0.204
2025-06-19T02:06:17.873038,cell_1,0.848,231.6,0.176
2025-06-19T02:06:17.890829,cell_2,0.864,215.3,0.088
2025-06-19T02:06:17.906248,cell_3,0.864,287.6,0.222
2025-06-19T02:06:50.455819,cell_1,0.84,0.3,0.0
2025-06-19T02:06:50.473111,cell_2,0.836,0.4,0.0
2025-06-19T02:06:50.489753,cell_3,0.848,0.6,0.0
2025-06-19T02:07:20.782001,cell_1,0.848,0.4,0.0
2025-06-19T02:07:20.797789,cell_2,0.848,0.3,0.0
2025-06-19T02:07:20.814745,cell_3,0.856,0.9,0.0
2025-06-19T02:07:51.106864,cell_1,0.868,0.4,0.0
2025-06-19T02:07:51.122849,cell_2,0.864,0.4,0.0
2025-06-19T02:07:51.139145,cell_3,0.856,0.8,0.0
2025-06-19T02:08:21.431265,cell_1,0.828,233.3,0.186
2025-06-19T02:08:21.451657,cell_2,0.84,0.5,0.0
2025-06-19T02:08:21.467525,cell_3,0.836,0.8,0.0
2025-06-19T02:08:51.763774,cell_1,0.852,229.8,0.18
2025-06-19T02:08:51.778860,cell_2,0.832,237.3,0.196
2025-06-19T02:08:51.794427,cell_3,0.848,321.2,0.266
2025-06-19T02:09:22.085611,cell_1,0.868,0.2,0.0
2025-06-19T02:09:22.109117,cell_2,0.9,0.6,0.24
2025-06-19T02:09:22.124871,cell_3,0.86,67.4,0.058
2025-06-19T02:09:52.417069,cell_1,0.84,0.3,0.0
2025-06-19T02:09:52.433472,cell_2,0.836,0.5,0.0
2025-06-19T02:09:52.449002,cell_3,0.836,274.4,0.0
2025-06-19T02:10:22.734049,cell_1,0.884,0.7,0.0
2025-06-19T02:10:22.753958,cell_2,0.8,298.3,0.21
2025-06-19T02:10:22.768844,cell_3,0.852,298.4,0.278
2025-06-19T02:10:53.065080,cell_1,0.864,0.5,0.0
2025-06-19T02:10:53.080499,cell_2,0.876,0.5,0.0
2025-06-19T02:10:53.100439,cell_3,0.852,0.8,0.0
2025-06-19T02:11:25.647925,cell_1,0.844,0.4,0.0
2025-06-19T02:11:25.666715,cell_2,0.908,0.6,0.0
2025-06-19T02:11:25.681143,cell_3,0.836,1.0,0.0
2025-06-19T02:11:55.970589,cell_1,0.824,189.5,0.22
2025-06-19T02:11:55.986755,cell_2,0.892,39.2,0.232
2025-06-19T02:11:56.003917,cell_3,0.804,368.3,0.266
2025-06-19T02:12:26.286790,cell_1,0.82,260.1,0.22
2025-06-19T02:12:26.302844,cell_2,0.86,282.8,0.256
2025-06-19T02:12:26.317977,cell_3,0.864,348.3,0.288
2025-06-19T02:12:56.603234,cell_1,0.876,278.2,0.222
2025-06-19T02:12:56.617952,cell_2,0.892,0.5,0.216
2025-06-19T02:12:56.633883,cell_3,0.904,0.6,0.18
2025-06-19T02:13:26.921551,cell_1,0.88,278.7,0.226
2025-06-19T02:13:26.934851,cell_2,0.82,0.6,0.0
2025-06-19T02:13:26.952535,cell_3,0.804,0.7,0.216
2025-06-19T02:13:57.251009,cell_1,0.888,0.5,0.0
2025-06-19T02:13:57.271639,cell_2,0.832,249.2,0.196
2025-06-19T02:13:57.287812,cell_3,0.824,314.6,0.252
2025-06-19T02:14:27.574296,cell_1,0.872,0.5,0.148
2025-06-19T02:14:27.593197,cell_2,0.82,260.3,0.206
2025-06-19T02:14:27.613089,cell_3,0.84,268.7,0.23
2025-06-19T02:14:57.898007,cell_1,0.868,0.3,0.0
2025-06-19T02:14:57.912293,cell_2,0.872,0.5,0.0
2025-06-19T02:14:57.929364,cell_3,0.808,1.0,0.0
2025-06-19T02:15:28.213852,cell_1,0.884,0.5,0.0
2025-06-19T02:15:28.231732,cell_2,0.884,0.6,0.0
2025-06-19T02:15:28.249216,cell_3,0.876,0.6,0.0
2025-06-19T02:15:58.535929,cell_1,0.86,0.6,0.0
2025-06-19T02:15:58.549155,cell_2,0.836,222.8,0.194
2025-06-19T02:15:58.567150,cell_3,0.828,264.2,0.23
2025-06-19T02:16:28.855789,cell_1,0.86,238.6,0.194
2025-06-19T02:16:28.875368,cell_2,0.836,216.4,0.0
2025-06-19T02:16:28.890328,cell_3,0.84,282.9,0.242
2025-06-19T02:16:59.173414,cell_1,0.884,0.2,0.0
2025-06-19T02:16:59.194054,cell_2,0.88,0.5,0.0
2025-06-19T02:16:59.213744,cell_3,0.884,0.6,0.0
2025-06-19T02:17:29.514947,cell_1,0.884,0.5,0.0
2025-06-19T02:17:29.531882,cell_2,0.872,0.6,0.0
2025-06-19T02:17:29.547844,cell_3,0.876,0.8,0.0
2025-06-19T02:17:59.837978,cell_1,0.872,0.6,0.0
2025-06-19T02:17:59.854387,cell_2,0.876,0.6,0.0
2025-06-19T02:17:59.868647,cell_3,0.868,0.7,0.0
2025-06-19T02:18:30.152750,cell_1,0.864,0.3,0.0
2025-06-19T02:18:30.172440,cell_2,0.868,0.3,0.0
2025-06-19T02:18:30.188836,cell_3,0.856,0.7,0.0
2025-06-19T02:19:00.472449,cell_1,0.864,0.5,0.0
2025-06-19T02:19:00.491234,cell_2,0.9,0.6,0.0
2025-06-19T02:19:00.509368,cell_3,0.908,349.3,0.288
2025-06-19T02:19:30.794789,cell_1,0.904,286.4,0.22
2025-06-19T02:19:30.810177,cell_2,0.916,282.7,0.236
2025-06-19T02:19:30.826529,cell_3,0.92,358.8,0.294
2025-06-19T02:20:01.115804,cell_1,0.884,0.4,0.0
2025-06-19T02:20:01.131984,cell_2,0.896,0.4,0.0
2025-06-19T02:20:01.148397,cell_3,0.864,0.9,0.0
2025-06-19T02:20:31.442197,cell_1,0.804,231.3,0.19
2025-06-19T02:20:31.461905,cell_2,0.84,0.6,0.0
2025-06-19T02:20:31.477479,cell_3,0.816,176.4,0.0
2025-06-19T02:21:01.775752,cell_1,0.86,209.4,0.0
2025-06-19T02:21:01.791028,cell_2,0.856,213.3,0.154
2025-06-19T02:21:01.806930,cell_3,0.856,294.7,0.236
2025-06-19T02:21:32.098733,cell_1,0.86,274.7,0.212
2025-06-19T02:21:32.113186,cell_2,0.864,0.6,0.226
2025-06-19T02:21:32.131649,cell_3,0.856,382.0,0.278
2025-06-19T02:22:04.672991,cell_1,0.928,0.3,0.0
2025-06-19T02:22:04.689754,cell_2,0.924,0.7,0.0
2025-06-19T02:22:04.705545,cell_3,0.916,0.9,0.0
2025-06-19T02:22:34.997797,cell_1,0.888,0.2,0.0
2025-06-19T02:22:35.012419,cell_2,0.884,0.6,0.0
2025-06-19T02:22:35.028874,cell_3,0.88,1.0,0.0
2025-06-19T02:23:05.313324,cell_1,0.848,236.3,0.196
2025-06-19T02:23:05.332121,cell_2,0.864,214.4,0.056
2025-06-19T02:23:05.347197,cell_3,0.864,283.5,0.216
2025-06-19T02:23:35.638116,cell_1,0.796,0.4,0.0
2025-06-19T02:23:35.652995,cell_2,0.864,0.7,0.0
2025-06-19T02:23:35.674127,cell_3,0.856,0.8,0.0
2025-06-19T02:24:05.956062,cell_1,0.872,0.3,0.0
2025-06-19T02:24:05.971542,cell_2,0.872,0.5,0.0
2025-06-19T02:24:05.987982,cell_3,0.864,0.7,0.0
2025-06-19T02:24:36.277073,cell_1,0.884,0.3,0.0
2025-06-19T02:24:36.295748,cell_2,0.892,0.4,0.0
2025-06-19T02:24:36.311398,cell_3,0.88,1.0,0.0
2025-06-19T02:25:08.856386,cell_1,0.88,0.2,0.058
2025-06-19T02:25:08.877801,cell_2,0.86,223.7,0.176
2025-06-19T02:25:08.892865,cell_3,0.868,307.7,0.242
2025-06-19T02:25:39.181942,cell_1,0.868,0.2,0.0
2025-06-19T02:25:39.201202,cell_2,0.88,243.0,0.216
2025-06-19T02:25:39.215782,cell_3,0.872,0.9,0.314
2025-06-19T02:26:11.770944,cell_1,0.868,178.1,0.23
2025-06-19T02:26:11.787108,cell_2,0.868,0.7,0.23
2025-06-19T02:26:11.802141,cell_3,0.864,0.7,0.0
2025-06-19T02:26:44.345866,cell_1,0.8,0.5,0.0
2025-06-19T02:26:44.360408,cell_2,0.888,0.3,0.0
2025-06-19T02:26:44.376399,cell_3,0.876,1.0,0.0
2025-06-19T02:27:14.669743,cell_1,0.876,0.3,0.0
2025-06-19T02:27:14.690633,cell_2,0.884,0.6,0.0
2025-06-19T02:27:14.710439,cell_3,0.84,332.5,0.262
2025-06-19T02:27:47.256808,cell_1,0.872,0.5,0.0
2025-06-19T02:27:47.271469,cell_2,0.824,0.5,0.0
2025-06-19T02:27:47.288663,cell_3,0.792,0.8,0.0
2025-06-19T02:28:17.579140,cell_1,0.896,0.4,0.0
2025-06-19T02:28:17.596765,cell_2,0.92,0.6,0.0
2025-06-19T02:28:17.617695,cell_3,0.876,1.0,0.0
2025-06-19T02:28:47.908904,cell_1,0.872,0.5,0.0
2025-06-19T02:28:47.928119,cell_2,0.884,0.5,0.0
2025-06-19T02:28:47.945466,cell_3,0.88,1.0,0.0
2025-06-19T02:29:18.234459,cell_1,0.864,0.1,0.0
2025-06-19T02:29:18.248697,cell_2,0.84,206.0,0.0
2025-06-19T02:29:18.270515,cell_3,0.896,0.8,0.0
2025-06-19T02:29:48.559230,cell_1,0.852,220.8,0.19
2025-06-19T02:29:48.576272,cell_2,0.856,216.2,0.184
2025-06-19T02:29:48.595753,cell_3,0.88,1.0,0.0
2025-06-19T02:30:18.887983,cell_1,0.884,0.3,0.0
2025-06-19T02:30:18.902230,cell_2,0.896,0.6,0.0
2025-06-19T02:30:18.918652,cell_3,0.888,1.2,0.0
2025-06-19T02:30:49.215040,cell_1,0.856,298.6,0.268
2025-06-19T02:30:49.234476,cell_2,0.876,246.5,0.19
2025-06-19T02:30:49.248285,cell_3,0.852,354.4,0.314
2025-06-19T02:31:21.799518,cell_1,0.884,0.3,0.0
2025-06-19T02:31:21.820402,cell_2,0.884,0.5,0.0
2025-06-19T02:31:21.835984,cell_3,0.876,0.8,0.0
2025-06-19T02:31:54.379517,cell_1,0.876,262.9,0.256
2025-06-19T02:31:54.398627,cell_2,0.848,249.6,0.206
2025-06-19T02:31:54.412530,cell_3,0.864,356.9,0.302
2025-06-19T02:32:24.699054,cell_1,0.884,0.6,0.0
2025-06-19T02:32:24.713334,cell_2,0.868,0.8,0.0
2025-06-19T02:32:24.729466,cell_3,0.872,1.0,0.0
2025-06-19T02:32:55.017222,cell_1,0.824,218.1,0.076
2025-06-19T02:32:55.034561,cell_2,0.848,208.7,0.052
2025-06-19T02:32:55.050113,cell_3,0.828,280.3,0.222
2025-06-19T02:33:25.338358,cell_1,0.864,0.5,0.252
2025-06-19T02:33:25.352918,cell_2,0.88,0.7,0.0
2025-06-19T02:33:25.369811,cell_3,0.856,1.0,0.21
2025-06-19T02:33:55.661833,cell_1,0.876,0.6,0.0
2025-06-19T02:33:55.675993,cell_2,0.912,0.4,0.0
2025-06-19T02:33:55.693465,cell_3,0.904,0.8,0.0
2025-06-19T02:34:28.243283,cell_1,0.82,230.9,0.186
2025-06-19T02:34:28.257853,cell_2,0.9,249.0,0.194
2025-06-19T02:34:28.275350,cell_3,0.872,301.8,0.25
2025-06-19T02:34:58.564272,cell_1,0.86,0.7,0.24
2025-06-19T02:34:58.578974,cell_2,0.892,0.5,0.0
2025-06-19T02:34:58.595476,cell_3,0.88,0.8,0.0
2025-06-19T02:35:28.886506,cell_1,0.872,0.6,0.0
2025-06-19T02:35:28.903388,cell_2,0.868,0.5,0.0
2025-06-19T02:35:28.918427,cell_3,0.856,0.8,0.0
2025-06-19T02:35:59.209892,cell_1,0.872,0.3,0.0
2025-06-19T02:35:59.226643,cell_2,0.876,0.5,0.0
2025-06-19T02:35:59.246309,cell_3,0.876,0.6,0.0
2025-06-19T02:36:29.532251,cell_1,0.924,0.4,0.0
2025-06-19T02:36:29.546167,cell_2,0.86,0.3,0.0
2025-06-19T02:36:29.562636,cell_3,0.852,0.8,0.0
2025-06-19T02:36:59.853888,cell_1,0.872,0.6,0.0
2025-06-19T02:36:59.870638,cell_2,0.912,0.7,0.0
2025-06-19T02:36:59.885821,cell_3,0.92,0.8,0.0
2025-06-19T02:37:30.176441,cell_1,0.928,0.3,0.0
2025-06-19T02:37:30.199395,cell_2,0.884,0.4,0.0
2025-06-19T02:37:30.214264,cell_3,0.868,0.9,0.0
2025-06-19T02:38:00.510847,cell_1,0.812,250.1,0.196
2025-06-19T02:38:00.526177,cell_2,0.832,278.0,0.212
2025-06-19T02:38:00.541649,cell_3,0.812,362.3,0.278
2025-06-19T02:38:37.605188,cell_1,0.872,0.4,0.0
2025-06-19T02:38:37.625558,cell_2,0.868,247.5,0.206
2025-06-19T02:38:37.641389,cell_3,0.848,365.9,0.324
2025-06-19T02:39:07.936250,cell_1,0.884,0.5,0.0
2025-06-19T02:39:07.956049,cell_2,0.892,295.4,0.252
2025-06-19T02:39:07.971223,cell_3,0.888,0.7,0.0
2025-06-19T02:39:38.258807,cell_1,0.84,241.5,0.18
2025-06-19T02:39:38.273521,cell_2,0.856,247.5,0.206
2025-06-19T02:39:38.289893,cell_3,0.868,393.9,0.278
2025-06-19T02:40:08.577953,cell_1,0.844,0.5,0.0
2025-06-19T02:40:08.598941,cell_2,0.884,0.7,0.0
2025-06-19T02:40:08.613319,cell_3,0.872,0.7,0.0
2025-06-19T02:40:38.900016,cell_1,0.84,0.2,0.0
2025-06-19T02:40:38.919094,cell_2,0.924,0.7,0.0
2025-06-19T02:40:38.934372,cell_3,0.912,1.0,0.0
2025-06-19T02:41:09.221968,cell_1,0.868,0.6,0.0
2025-06-19T02:41:09.242374,cell_2,0.86,0.5,0.236
2025-06-19T02:41:09.256931,cell_3,0.852,1.0,0.0
2025-06-19T02:41:39.542187,cell_1,0.812,0.5,0.0
2025-06-19T02:41:39.561963,cell_2,0.868,0.3,0.24
2025-06-19T02:41:39.577580,cell_3,0.844,1.0,0.0
2025-06-19T02:42:09.878829,cell_1,0.884,0.3,0.0
2025-06-19T02:42:09.897952,cell_2,0.888,0.2,0.0
2025-06-19T02:42:09.914906,cell_3,0.872,0.8,0.0
2025-06-19T02:42:40.206640,cell_1,0.812,0.7,0.0
2025-06-19T02:42:40.225954,cell_2,0.86,0.2,0.0
2025-06-19T02:42:40.242876,cell_3,0.856,0.7,0.0
2025-06-19T02:43:12.803119,cell_1,0.832,10.5,0.0
2025-06-19T02:43:12.819685,cell_2,0.84,3.7,0.0
2025-06-19T02:43:12.840186,cell_3,0.924,1.0,0.0
2025-06-19T02:43:43.130644,cell_1,0.848,0.6,0.0
2025-06-19T02:43:43.145980,cell_2,0.86,215.1,0.124
2025-06-19T02:43:43.167190,cell_3,0.876,0.8,0.0
2025-06-19T02:44:13.460556,cell_1,0.812,0.7,0.0
2025-06-19T02:44:13.480271,cell_2,0.856,218.1,0.204
2025-06-19T02:44:13.496098,cell_3,0.836,330.5,0.278
2025-06-19T02:44:43.788336,cell_1,0.928,0.3,0.0
2025-06-19T02:44:43.807049,cell_2,0.896,0.8,0.0
2025-06-19T02:44:43.826181,cell_3,0.88,1.0,0.0
2025-06-19T02:45:14.115174,cell_1,0.86,0.5,0.0
2025-06-19T02:45:14.136773,cell_2,0.868,0.4,0.0
2025-06-19T02:45:14.157899,cell_3,0.856,315.2,0.258
2025-06-19T02:45:44.446169,cell_1,0.816,226.6,0.176
2025-06-19T02:45:44.461341,cell_2,0.856,233.1,0.184
2025-06-19T02:45:44.478938,cell_3,0.876,292.6,0.236
2025-06-19T02:46:14.771090,cell_1,0.896,0.4,0.0
2025-06-19T02:46:14.786591,cell_2,0.884,0.5,0.0
2025-06-19T02:46:14.803202,cell_3,0.876,1.0,0.0
2025-06-19T02:46:45.094431,cell_1,0.824,0.3,0.0
2025-06-19T02:46:45.114377,cell_2,0.856,0.4,0.0
2025-06-19T02:46:45.128699,cell_3,0.856,0.7,0.0
2025-06-19T02:47:15.418663,cell_1,0.84,0.2,0.0
2025-06-19T02:47:15.439120,cell_2,0.876,0.7,0.0
2025-06-19T02:47:15.453916,cell_3,0.848,0.7,0.0
2025-06-19T02:47:45.742494,cell_1,0.896,0.3,0.0
2025-06-19T02:47:45.758787,cell_2,0.896,0.8,0.0
2025-06-19T02:47:45.773884,cell_3,0.92,1.0,0.0
2025-06-19T02:48:18.322499,cell_1,0.892,0.5,0.0
2025-06-19T02:48:18.342941,cell_2,0.868,0.5,0.0
2025-06-19T02:48:18.358331,cell_3,0.86,0.8,0.0
2025-06-19T02:48:48.655901,cell_1,0.832,0.4,0.0
2025-06-19T02:48:48.677752,cell_2,0.904,0.5,0.0
2025-06-19T02:48:48.697057,cell_3,0.872,0.6,0.078
2025-06-19T02:49:18.985797,cell_1,0.824,0.4,0.0
2025-06-19T02:49:19.005415,cell_2,0.924,0.3,0.0
2025-06-19T02:49:19.025219,cell_3,0.876,0.8,0.0
2025-06-19T02:49:49.314477,cell_1,0.876,111.2,0.216
2025-06-19T02:49:49.334741,cell_2,0.828,230.0,0.18
